campaign_id,channel,campaign_type,spend,impressions,clicks,leads_generated,conversions,CAC,ROI,campaign_date
CAM-01928,Partner,Account-Based,3158.05,127133,7321,496,80,34.84,93419.5,2023-10-12
CAM-01929,Partner,Nurture,9172.95,569060,35820,2858,251,37.49,107703.5,2022-05-18
CAM-01930,LinkedIn,Nurture,8810.39,636667,5213,144,11,694.31,5771.2,2023-09-15
CAM-01931,Content/SEO,Re-engagement,899.78,21470,1376,52,6,141.5,47613.9,2023-05-10
CAM-01932,Partner,Account-Based,10816.41,477517,31530,2770,432,28.43,95378.2,2024-10-06
CAM-01933,Partner,Account-Based,14638.88,274642,11095,1051,120,133.65,44381.3,2023-04-06
CAM-01934,Cold Outbound,Lead Gen,6741.99,363515,8251,188,13,434.93,5355.3,2022-10-10
CAM-01935,Email,Brand Awareness,3508.46,63594,1336,41,5,666.92,5640.9,2025-09-27
CAM-01936,Google Ads,Brand Awareness,30114.46,1050444,36593,2699,515,55.41,57077.9,2022-04-16
CAM-01937,Partner,Account-Based,10595.56,845248,77641,9454,751,15.62,445472.6,2025-11-07
CAM-01938,Webinar,Upsell,3428.47,120642,11930,754,88,40.39,113238.8,2024-03-25
CAM-01939,Cold Outbound,Upsell,1223.96,23205,278,6,0,1239.71,-100.0,2023-03-20
CAM-01940,Retargeting,Re-engagement,6408.89,493501,23966,1925,129,50.65,109853.4,2022-04-25
CAM-01941,Webinar,Product Launch,2957.67,37119,3663,220,11,228.4,7819.9,2022-06-18
CAM-01942,Email,Re-engagement,3889.01,225973,8667,442,72,65.38,119591.5,2024-09-30
CAM-01943,Retargeting,Account-Based,7022.16,225908,15171,896,54,162.06,45315.0,2023-02-24
CAM-01944,Cold Outbound,Nurture,4123.16,264131,4135,91,17,195.8,30829.5,2025-06-12
CAM-01945,Events,Brand Awareness,38591.12,1131491,137108,7264,678,58.31,107984.1,2025-12-07
CAM-01946,Retargeting,Lead Gen,2898.08,205154,12161,694,99,26.89,58934.3,2024-01-29
CAM-01947,LinkedIn,Product Launch,13344.48,742661,8087,178,15,1117.19,2245.8,2025-06-20
CAM-01948,Partner,Nurture,7086.73,423578,32902,2665,515,14.23,493398.5,2023-06-25
CAM-01949,Retargeting,Re-engagement,10907.67,708695,34202,3063,308,42.01,174561.0,2023-11-22
CAM-01950,Partner,Brand Awareness,12125.03,263751,19303,1591,253,57.72,54413.4,2025-09-06
CAM-01951,Partner,Nurture,5946.73,189739,11835,1423,193,27.08,97365.0,2024-03-22
CAM-01952,Cold Outbound,Re-engagement,4715.32,346687,6694,143,25,241.49,33223.5,2025-07-06
CAM-01953,Google Ads,Product Launch,22416.63,298878,16456,722,69,322.26,22853.5,2022-10-26
CAM-01954,Partner,Lead Gen,3670.22,277988,13314,1457,269,13.9,395409.4,2025-12-12
CAM-01955,Partner,Product Launch,7733.1,250615,22424,2739,378,17.32,156878.7,2022-06-26
CAM-01956,Retargeting,Product Launch,10326.14,506554,35039,2523,151,84.82,45454.5,2024-08-05
CAM-01957,Webinar,Lead Gen,6372.45,431000,63976,4168,271,22.92,109147.4,2024-09-06
CAM-01958,Webinar,Account-Based,4134.77,291324,32532,3120,273,12.53,261278.0,2025-04-19
CAM-01959,Content/SEO,Upsell,3636.2,220330,7439,279,32,121.77,66344.1,2024-07-19
CAM-01960,Email,Lead Gen,3908.93,101987,1981,104,19,206.65,35907.1,2024-12-02
CAM-01961,Email,Lead Gen,908.68,26984,674,24,3,355.79,11448.9,2025-10-06
CAM-01962,Webinar,Product Launch,2604.94,68793,11982,851,169,19.3,317968.1,2025-02-22
CAM-01963,Email,Account-Based,3363.29,144928,4954,149,8,419.78,12253.5,2025-08-03
CAM-01964,Events,Re-engagement,17099.14,648901,184364,17926,2128,8.31,678440.8,2024-08-26
CAM-01965,LinkedIn,Account-Based,24786.99,506591,4627,87,15,1679.29,3024.3,2025-05-10
CAM-01966,Partner,Upsell,8002.71,139278,5326,356,68,122.8,25341.6,2024-10-01
CAM-01967,Events,Nurture,66551.61,2735193,730568,53822,10071,5.37,407918.1,2022-07-25
CAM-01968,Webinar,Account-Based,1471.38,62358,9070,577,31,42.95,55800.0,2022-04-17
CAM-01969,Events,Account-Based,18861.02,1235379,171337,16709,3262,6.98,744756.3,2023-02-15
CAM-01970,Email,Account-Based,1091.13,59168,1318,57,5,259.68,25470.3,2022-11-14
CAM-01971,Content/SEO,Brand Awareness,5157.28,405191,23517,644,125,48.19,52744.2,2025-06-21
CAM-01972,Webinar,Product Launch,2711.6,39558,3009,262,51,45.5,36971.3,2022-03-04
CAM-01973,LinkedIn,Lead Gen,19871.19,200837,2500,75,12,1449.71,2724.8,2022-08-21
CAM-01974,Google Ads,Account-Based,33245.8,1316553,32026,1407,85,477.28,3863.5,2023-06-16
CAM-01975,Content/SEO,Upsell,1281.44,20394,1274,40,2,689.8,9458.1,2022-12-26
CAM-01976,LinkedIn,Brand Awareness,24053.29,770480,6382,137,20,1541.29,2117.9,2024-02-28
CAM-01977,Cold Outbound,Re-engagement,4202.37,127065,1794,25,4,1180.02,3548.4,2022-09-16
CAM-01978,Google Ads,Lead Gen,12675.38,138743,6192,250,40,273.16,8680.5,2024-04-02
CAM-01979,Events,Product Launch,44575.77,2368764,480515,29812,4604,10.8,815231.0,2024-03-14
CAM-01980,Webinar,Brand Awareness,7432.3,467758,89294,8985,626,12.74,164550.6,2025-10-29
CAM-01981,Cold Outbound,Nurture,8089.54,173417,3577,53,4,2310.73,1295.2,2023-05-10
CAM-01982,Partner,Re-engagement,12736.59,935575,38441,4829,590,22.3,242300.7,2024-12-18
CAM-01983,Events,Re-engagement,20050.5,489962,149320,9622,1119,20.67,404661.2,2024-02-01
CAM-01984,Retargeting,Account-Based,6084.21,103499,4649,391,25,311.35,28335.6,2025-12-20
CAM-01985,Retargeting,Account-Based,12516.46,634249,34721,3034,594,21.97,242848.4,2024-10-30
CAM-01986,Google Ads,Nurture,11668.82,612792,21590,1399,220,65.6,138630.1,2024-10-24
CAM-01987,Events,Lead Gen,66429.87,2264857,388409,30251,4299,18.34,465675.9,2025-01-10
CAM-01988,Content/SEO,Nurture,5319.16,303634,16294,501,92,56.65,80405.9,2024-07-07
CAM-01989,Google Ads,Upsell,9216.71,737296,19473,1146,92,117.66,74600.7,2024-07-24
CAM-01990,Events,Lead Gen,30479.4,488153,91475,5746,714,43.37,179898.2,2024-01-15
CAM-01991,Email,Lead Gen,3005.31,237615,6631,353,31,121.83,73215.0,2022-06-03
CAM-01992,Retargeting,Brand Awareness,15476.54,719586,25326,1795,259,77.23,105104.3,2025-03-21
CAM-01993,Webinar,Nurture,1950.56,66871,5699,406,25,75.07,21907.3,2025-12-16
CAM-01994,Content/SEO,Product Launch,5094.74,57532,3484,81,4,1545.73,5317.8,2025-05-20
CAM-01995,Retargeting,Nurture,10840.46,552836,24004,2141,331,38.1,226592.7,2025-02-14
CAM-01996,Content/SEO,Brand Awareness,4376.53,76105,4144,145,16,343.38,21215.2,2023-01-16
CAM-01997,Google Ads,Product Launch,23241.97,661486,36003,2057,356,59.56,76531.1,2024-11-15
CAM-01998,Webinar,Nurture,4514.97,48926,8077,551,64,89.14,32378.3,2025-06-03
CAM-01999,Cold Outbound,Upsell,7759.15,552166,7347,104,14,654.98,8800.7,2022-07-03
CAM-02000,Content/SEO,Product Launch,3079.82,122490,5678,210,41,91.35,75802.7,2023-08-03
