ticket_id,customer_id,issue_type,priority,created_date,resolution_time_hours,SLA_breach_flag,CSAT_score,escalation_flag
TKT-044555,CUS-09257,Performance,Medium,2023-08-12,23.9,0,4.5,0
TKT-044556,CUS-09771,Billing,High,2023-01-02,15.3,1,2.6,1
TKT-044557,CUS-08521,Technical Bug,Low,2022-10-06,23.7,0,4.6,0
TKT-044558,CUS-08887,Performance,Low,2024-01-11,94.4,1,1.0,0
TKT-044559,CUS-00419,Technical Bug,Medium,2022-04-16,29.0,1,3.0,0
TKT-044560,CUS-07618,Integration Issue,Low,2025-11-07,69.9,0,3.6,0
TKT-044561,CUS-04827,Reporting,Low,2022-05-15,111.0,1,2.8,0
TKT-044562,CUS-05848,Onboarding,High,2024-08-04,8.8,1,3.2,1
TKT-044563,CUS-07179,Performance,Low,2024-06-02,126.8,1,2.4,0
TKT-044564,CUS-03296,Billing,Low,2024-08-28,44.8,0,3.0,0
TKT-044565,CUS-02428,Reporting,Medium,2023-03-30,28.2,1,4.7,1
TKT-044566,CUS-09672,Billing,High,2022-08-17,19.1,1,3.4,0
TKT-044567,CUS-04732,Feature Request,High,2022-04-09,12.0,1,1.8,1
TKT-044568,CUS-00716,Feature Request,Medium,2022-11-15,44.4,1,2.7,1
TKT-044569,CUS-04897,Account Access,Medium,2022-03-17,32.6,1,3.8,1
TKT-044570,CUS-09340,Onboarding,Low,2023-01-20,175.6,1,2.8,1
TKT-044571,CUS-00916,Performance,Low,2025-11-30,49.4,0,4.7,0
TKT-044572,CUS-03611,Integration Issue,High,2022-01-24,5.9,0,4.6,0
TKT-044573,CUS-03868,Billing,Medium,2024-10-20,6.2,0,4.0,0
TKT-044574,CUS-00220,Account Access,Low,2024-05-13,98.4,1,2.5,0
TKT-044575,CUS-08379,Account Access,Medium,2022-06-16,4.9,0,4.6,0
TKT-044576,CUS-05648,Technical Bug,Medium,2023-10-21,15.7,0,3.4,0
TKT-044577,CUS-04557,Feature Request,Low,2024-10-30,70.2,0,2.6,0
TKT-044578,CUS-03225,Account Access,Medium,2023-10-18,22.3,0,4.1,0
TKT-044579,CUS-02304,Onboarding,Low,2023-01-13,41.8,0,3.4,0
TKT-044580,CUS-05069,Performance,High,2024-05-08,9.0,1,2.3,1
TKT-044581,CUS-03089,Technical Bug,Low,2025-05-16,88.8,1,3.7,1
TKT-044582,CUS-00789,Account Access,High,2024-06-09,17.4,1,2.8,0
TKT-044583,CUS-01971,Onboarding,Critical,2022-11-04,7.9,1,1.8,1
TKT-044584,CUS-06292,Onboarding,High,2025-01-21,17.7,1,3.3,0
TKT-044585,CUS-05276,Onboarding,Low,2025-06-22,130.1,1,3.4,0
TKT-044586,CUS-03275,Performance,Medium,2023-09-11,25.4,1,2.7,0
TKT-044587,CUS-05209,Onboarding,Low,2024-05-18,137.1,1,2.7,0
TKT-044588,CUS-00474,Feature Request,Low,2025-09-01,120.5,1,1.3,0
TKT-044589,CUS-04264,Billing,Medium,2024-12-12,10.8,0,2.8,0
TKT-044590,CUS-02084,Billing,High,2022-12-17,5.5,0,3.7,0
TKT-044591,CUS-05602,Performance,Low,2024-11-03,69.1,0,4.2,0
TKT-044592,CUS-09395,Performance,High,2025-11-26,11.3,1,1.8,1
TKT-044593,CUS-01438,Feature Request,Low,2025-12-15,72.1,1,3.5,1
TKT-044594,CUS-09627,Technical Bug,High,2023-11-14,13.8,1,2.9,1
TKT-044595,CUS-09624,Integration Issue,High,2022-04-17,7.9,0,3.8,0
TKT-044596,CUS-06355,Billing,Medium,2025-07-16,0.3,0,4.4,0
TKT-044597,CUS-09942,Onboarding,Medium,2023-01-26,11.3,0,4.7,0
TKT-044598,CUS-07765,Integration Issue,Low,2025-03-25,48.4,0,3.4,0
TKT-044599,CUS-04553,Reporting,Low,2025-12-20,157.7,1,4.2,0
TKT-044600,CUS-00445,Integration Issue,Medium,2024-08-17,8.2,0,3.8,0
TKT-044601,CUS-07110,Reporting,Low,2025-07-18,71.3,0,4.6,0
TKT-044602,CUS-00825,Technical Bug,High,2024-10-26,7.5,0,5.0,0
TKT-044603,CUS-09461,Onboarding,Low,2022-11-26,77.5,1,2.5,0
TKT-044604,CUS-06199,Onboarding,Medium,2023-11-06,52.6,1,3.6,0
TKT-044605,CUS-08655,Billing,Medium,2025-12-24,24.1,1,3.1,1
TKT-044606,CUS-02729,Account Access,Medium,2023-01-11,31.9,1,2.4,0
TKT-044607,CUS-07848,Feature Request,Medium,2024-09-25,29.1,1,1.0,0
TKT-044608,CUS-06430,Integration Issue,Critical,2023-05-24,6.5,1,3.2,0
TKT-044609,CUS-07392,Performance,Low,2025-05-17,46.1,0,4.7,0
TKT-044610,CUS-04101,Account Access,Low,2023-12-19,59.0,0,4.1,0
TKT-044611,CUS-01615,Technical Bug,Critical,2023-10-13,8.7,1,3.2,1
TKT-044612,CUS-09552,Performance,Medium,2023-02-09,34.0,1,2.6,0
TKT-044613,CUS-05179,Billing,Low,2022-11-07,99.0,1,1.4,0
TKT-044614,CUS-07202,Technical Bug,Low,2022-08-23,19.6,0,3.5,0
TKT-044615,CUS-06455,Reporting,Medium,2024-02-19,38.9,1,2.5,0
TKT-044616,CUS-07533,Account Access,High,2023-12-27,3.6,0,4.4,0
TKT-044617,CUS-01428,Account Access,Critical,2024-07-27,0.4,0,5.0,0
TKT-044618,CUS-07373,Integration Issue,Low,2025-03-29,104.2,1,2.6,0
TKT-044619,CUS-09703,Feature Request,Low,2025-08-01,41.1,0,3.9,0
TKT-044620,CUS-09342,Feature Request,Low,2025-06-17,45.2,0,3.9,0
TKT-044621,CUS-05492,Integration Issue,Low,2023-10-26,64.2,0,4.2,0
TKT-044622,CUS-03356,Performance,Low,2024-11-21,237.1,1,2.8,0
TKT-044623,CUS-09757,Integration Issue,Medium,2025-06-03,49.6,1,3.0,1
TKT-044624,CUS-03886,Performance,Low,2023-12-21,69.3,0,4.6,0
TKT-044625,CUS-02928,Performance,Low,2025-01-12,87.6,1,2.2,1
TKT-044626,CUS-08008,Onboarding,Medium,2022-11-27,43.6,1,3.5,0
TKT-044627,CUS-09528,Feature Request,Medium,2025-02-09,39.7,1,2.9,0
TKT-044628,CUS-05955,Onboarding,High,2025-10-22,14.7,1,2.4,0
TKT-044629,CUS-08998,Onboarding,Medium,2024-11-10,25.4,1,3.5,1
TKT-044630,CUS-05951,Performance,Medium,2024-09-19,49.9,1,2.7,1
TKT-044631,CUS-07174,Reporting,Critical,2023-02-06,2.6,0,3.7,0
TKT-044632,CUS-01116,Technical Bug,Medium,2025-03-12,41.5,1,3.1,1
TKT-044633,CUS-00037,Feature Request,Low,2024-02-20,39.8,0,4.2,0
TKT-044634,CUS-08453,Onboarding,High,2024-05-07,7.3,0,4.3,0
TKT-044635,CUS-03119,Performance,Low,2024-01-12,48.8,0,4.3,0
TKT-044636,CUS-02553,Onboarding,Low,2022-04-14,51.5,0,3.7,0
TKT-044637,CUS-08519,Onboarding,Medium,2025-09-16,34.8,1,3.0,1
TKT-044638,CUS-09500,Billing,High,2022-06-20,3.5,0,3.0,0
TKT-044639,CUS-04963,Technical Bug,Medium,2023-10-20,11.7,0,4.2,0
TKT-044640,CUS-06112,Technical Bug,Medium,2023-10-25,54.5,1,2.9,1
TKT-044641,CUS-04580,Performance,Medium,2022-01-01,47.0,1,2.8,1
TKT-044642,CUS-01160,Feature Request,Medium,2024-01-05,30.5,1,2.3,1
TKT-044643,CUS-06855,Account Access,High,2023-12-06,12.5,1,2.1,1
TKT-044644,CUS-00309,Reporting,High,2023-04-10,2.9,0,4.5,0
TKT-044645,CUS-04519,Feature Request,Medium,2023-01-19,41.9,1,2.7,1
TKT-044646,CUS-00731,Account Access,Low,2023-09-24,35.2,0,4.7,0
TKT-044647,CUS-07189,Reporting,Low,2025-05-19,75.2,1,2.0,1
TKT-044648,CUS-05780,Integration Issue,Medium,2024-04-26,38.1,1,4.1,0
TKT-044649,CUS-02873,Billing,High,2024-09-04,13.0,1,3.9,0
TKT-044650,CUS-02493,Billing,Medium,2022-06-16,14.9,0,4.1,0
TKT-044651,CUS-04563,Onboarding,Medium,2022-02-20,3.7,0,4.1,0
TKT-044652,CUS-08061,Onboarding,Medium,2022-11-08,16.1,0,4.7,0
TKT-044653,CUS-05072,Performance,Low,2024-07-06,94.6,1,2.6,0
TKT-044654,CUS-06960,Technical Bug,Medium,2025-04-22,29.3,1,3.0,0
TKT-044655,CUS-05717,Reporting,Critical,2025-01-26,6.9,1,2.2,1
TKT-044656,CUS-02607,Billing,Low,2024-10-18,59.2,0,3.9,0
TKT-044657,CUS-01042,Integration Issue,Critical,2024-01-21,5.8,1,3.5,0
TKT-044658,CUS-04556,Feature Request,Critical,2025-02-16,3.6,0,4.1,0
TKT-044659,CUS-02651,Technical Bug,Low,2024-06-06,179.1,1,3.4,0
TKT-044660,CUS-00113,Reporting,Critical,2024-12-25,3.1,0,3.2,0
TKT-044661,CUS-08945,Reporting,Medium,2023-10-06,46.8,1,3.1,0
TKT-044662,CUS-06388,Billing,Critical,2023-12-14,4.1,1,2.6,0
TKT-044663,CUS-01420,Integration Issue,Medium,2023-04-28,26.6,1,3.4,0
TKT-044664,CUS-01984,Reporting,Medium,2023-05-12,26.2,1,2.6,0
TKT-044665,CUS-07248,Technical Bug,High,2022-05-01,6.5,0,4.3,0
TKT-044666,CUS-08491,Feature Request,Low,2025-05-17,70.7,0,5.0,0
TKT-044667,CUS-07585,Technical Bug,Low,2025-11-12,116.8,1,3.1,1
TKT-044668,CUS-06815,Feature Request,Medium,2022-09-08,59.0,1,3.7,1
TKT-044669,CUS-04535,Technical Bug,Low,2025-10-06,64.9,0,4.0,0
TKT-044670,CUS-05175,Performance,Medium,2023-12-31,38.8,1,2.1,1
TKT-044671,CUS-01928,Billing,High,2022-12-20,11.4,1,1.9,1
TKT-044672,CUS-09959,Performance,Medium,2024-06-27,33.1,1,3.0,0
TKT-044673,CUS-00317,Feature Request,Low,2022-01-15,100.5,1,3.9,1
TKT-044674,CUS-06321,Onboarding,Medium,2023-08-07,2.8,0,4.4,0
TKT-044675,CUS-06327,Integration Issue,Medium,2022-11-26,28.0,1,3.9,0
TKT-044676,CUS-08302,Feature Request,High,2025-01-14,7.8,0,4.3,0
TKT-044677,CUS-00555,Performance,Medium,2024-08-20,42.0,1,3.3,0
TKT-044678,CUS-09995,Integration Issue,Low,2025-09-13,25.6,0,4.4,0
TKT-044679,CUS-07173,Onboarding,High,2023-01-30,10.7,1,3.5,1
TKT-044680,CUS-08962,Integration Issue,High,2025-12-20,10.9,1,1.5,1
TKT-044681,CUS-08137,Reporting,Low,2022-11-29,110.4,1,2.2,1
TKT-044682,CUS-00722,Integration Issue,Medium,2025-08-16,52.0,1,2.8,0
TKT-044683,CUS-00635,Feature Request,Medium,2022-01-04,7.4,0,4.2,0
TKT-044684,CUS-03196,Integration Issue,Low,2025-11-06,83.8,1,3.0,1
TKT-044685,CUS-09316,Onboarding,Medium,2024-12-22,59.1,1,3.4,0
TKT-044686,CUS-02074,Account Access,Medium,2023-02-02,40.4,1,2.1,1
TKT-044687,CUS-05638,Onboarding,Low,2025-08-03,96.3,1,1.4,1
TKT-044688,CUS-06347,Integration Issue,Medium,2024-06-04,25.7,1,3.7,0
TKT-044689,CUS-07875,Reporting,Low,2024-07-19,108.7,1,2.1,0
TKT-044690,CUS-04971,Feature Request,Low,2025-08-07,41.2,0,2.6,0
TKT-044691,CUS-06874,Integration Issue,Low,2024-06-20,54.6,0,3.2,0
TKT-044692,CUS-01035,Integration Issue,Medium,2022-06-18,43.3,1,3.0,0
TKT-044693,CUS-04659,Account Access,Medium,2025-12-25,56.9,1,3.4,0
TKT-044694,CUS-01439,Billing,High,2023-10-25,18.6,1,4.0,0
TKT-044695,CUS-01665,Billing,Low,2024-08-26,25.7,0,3.9,0
TKT-044696,CUS-08285,Performance,High,2022-02-07,7.7,0,3.0,0
TKT-044697,CUS-09778,Technical Bug,Medium,2024-10-31,11.2,0,3.7,0
TKT-044698,CUS-03065,Account Access,Low,2024-07-01,25.0,0,3.7,0
TKT-044699,CUS-06370,Reporting,Medium,2025-11-21,42.6,1,3.3,0
TKT-044700,CUS-00424,Billing,Medium,2022-04-21,37.2,1,3.1,0
TKT-044701,CUS-07406,Billing,Low,2023-10-18,138.5,1,2.3,0
TKT-044702,CUS-00128,Account Access,Low,2024-01-28,116.1,1,3.0,0
TKT-044703,CUS-05351,Onboarding,Medium,2025-02-08,22.2,0,4.5,0
TKT-044704,CUS-02308,Reporting,High,2024-09-09,6.1,0,4.9,0
TKT-044705,CUS-02687,Onboarding,Low,2023-09-03,130.8,1,3.0,0
TKT-044706,CUS-09526,Reporting,Medium,2024-03-24,36.0,1,2.6,1
TKT-044707,CUS-05696,Performance,High,2024-04-15,5.4,0,4.5,0
TKT-044708,CUS-06916,Reporting,Low,2024-04-07,168.3,1,1.4,0
TKT-044709,CUS-08634,Feature Request,Medium,2022-01-18,22.4,0,4.0,0
TKT-044710,CUS-00893,Account Access,Critical,2023-10-05,1.0,0,4.8,0
TKT-044711,CUS-02536,Technical Bug,Low,2025-04-01,10.2,0,4.4,0
TKT-044712,CUS-02123,Integration Issue,High,2023-11-12,11.5,1,1.0,0
TKT-044713,CUS-05119,Feature Request,Low,2025-12-15,62.6,0,4.5,0
TKT-044714,CUS-02750,Technical Bug,Medium,2024-09-12,31.2,1,3.1,0
TKT-044715,CUS-03791,Performance,Medium,2025-12-20,28.5,1,2.8,0
TKT-044716,CUS-07600,Account Access,Low,2022-02-10,94.8,1,3.3,1
TKT-044717,CUS-03359,Technical Bug,High,2024-04-16,16.7,1,2.6,1
TKT-044718,CUS-04131,Integration Issue,Medium,2024-10-31,11.2,0,4.7,0
TKT-044719,CUS-00433,Onboarding,Medium,2025-02-05,25.4,1,3.8,1
TKT-044720,CUS-03059,Integration Issue,Critical,2025-07-08,7.7,1,1.1,1
TKT-044721,CUS-09943,Onboarding,Low,2025-10-11,118.2,1,3.0,1
TKT-044722,CUS-02302,Feature Request,Medium,2025-09-28,25.3,1,2.7,0
TKT-044723,CUS-04560,Integration Issue,Low,2022-10-22,32.1,0,4.1,0
TKT-044724,CUS-02754,Reporting,Medium,2022-12-26,11.3,0,3.1,0
TKT-044725,CUS-00324,Reporting,Medium,2025-07-15,37.8,1,3.0,1
TKT-044726,CUS-03261,Integration Issue,Medium,2025-03-03,37.4,1,2.5,0
TKT-044727,CUS-07570,Feature Request,Medium,2025-07-04,2.4,0,4.0,0
TKT-044728,CUS-04675,Onboarding,Medium,2022-08-02,27.2,1,1.0,0
TKT-044729,CUS-08956,Onboarding,High,2022-06-10,17.9,1,2.2,0
TKT-044730,CUS-05686,Integration Issue,High,2023-11-02,6.7,0,4.3,0
TKT-044731,CUS-07078,Billing,Medium,2022-02-06,27.3,1,2.2,0
TKT-044732,CUS-00653,Technical Bug,Medium,2024-06-25,21.4,0,3.5,0
TKT-044733,CUS-04159,Feature Request,Medium,2024-08-08,42.4,1,2.3,0
TKT-044734,CUS-04470,Onboarding,Low,2025-07-07,27.3,0,4.2,0
TKT-044735,CUS-09701,Onboarding,Medium,2023-03-17,30.5,1,2.6,1
TKT-044736,CUS-05357,Technical Bug,Medium,2022-07-03,33.1,1,2.7,1
TKT-044737,CUS-00352,Reporting,Low,2022-09-25,57.9,0,5.0,0
TKT-044738,CUS-02375,Feature Request,Medium,2024-05-05,21.0,0,2.9,0
TKT-044739,CUS-07803,Reporting,Medium,2024-08-20,41.8,1,3.6,0
TKT-044740,CUS-00151,Account Access,Medium,2024-03-10,40.9,1,3.5,1
TKT-044741,CUS-01363,Reporting,Low,2024-03-06,25.4,0,4.1,0
TKT-044742,CUS-05898,Billing,Medium,2023-06-03,30.8,1,2.2,0
TKT-044743,CUS-07769,Integration Issue,Medium,2022-04-29,30.3,1,3.1,0
TKT-044744,CUS-02638,Billing,Low,2025-04-22,48.9,0,3.0,0
TKT-044745,CUS-07420,Feature Request,Critical,2025-06-28,0.0,0,3.7,0
TKT-044746,CUS-03212,Feature Request,Low,2025-08-26,12.7,0,3.3,0
TKT-044747,CUS-09231,Reporting,Medium,2024-02-09,23.8,0,4.0,0
TKT-044748,CUS-02075,Integration Issue,Medium,2022-01-07,9.1,0,4.1,0
TKT-044749,CUS-00646,Reporting,High,2024-07-14,6.1,0,4.7,0
TKT-044750,CUS-06318,Reporting,Low,2024-12-05,106.0,1,4.1,1
TKT-044751,CUS-06596,Onboarding,High,2025-10-29,9.2,1,1.7,1
TKT-044752,CUS-09911,Onboarding,Low,2022-01-08,187.2,1,2.9,0
TKT-044753,CUS-04620,Performance,Low,2022-12-27,104.4,1,3.6,1
TKT-044754,CUS-04269,Integration Issue,Low,2024-05-09,65.5,0,4.6,0
TKT-044755,CUS-08338,Performance,Low,2022-02-16,147.8,1,2.9,0
TKT-044756,CUS-09938,Integration Issue,Medium,2024-11-05,29.6,1,2.9,1
TKT-044757,CUS-09633,Technical Bug,High,2023-03-07,10.5,1,3.1,1
TKT-044758,CUS-00135,Onboarding,Medium,2022-08-30,32.2,1,4.6,1
TKT-044759,CUS-09647,Account Access,Low,2023-01-23,83.4,1,2.5,1
TKT-044760,CUS-02529,Feature Request,Medium,2024-01-29,27.0,1,2.4,1
TKT-044761,CUS-05130,Technical Bug,Low,2024-02-04,100.5,1,3.0,1
TKT-044762,CUS-08213,Onboarding,Medium,2025-04-25,7.5,0,3.0,0
TKT-044763,CUS-05920,Integration Issue,Low,2024-02-23,104.2,1,3.7,1
TKT-044764,CUS-07538,Performance,Low,2024-08-12,10.7,0,3.2,0
TKT-044765,CUS-04815,Performance,High,2023-09-28,5.4,0,3.7,0
TKT-044766,CUS-06600,Billing,Low,2024-09-14,96.0,1,2.6,1
TKT-044767,CUS-08974,Integration Issue,Medium,2023-01-12,33.9,1,4.1,1
TKT-044768,CUS-01679,Feature Request,Medium,2022-08-30,21.4,0,4.6,0
TKT-044769,CUS-09179,Account Access,Low,2022-02-19,98.5,1,3.0,1
TKT-044770,CUS-05578,Billing,Low,2023-05-13,45.9,0,4.5,0
TKT-044771,CUS-02370,Technical Bug,Low,2022-04-21,102.6,1,1.6,0
TKT-044772,CUS-06913,Billing,High,2024-05-13,19.4,1,1.6,1
TKT-044773,CUS-04929,Reporting,High,2024-06-12,6.3,0,5.0,0
TKT-044774,CUS-02103,Integration Issue,High,2023-11-08,17.6,1,1.9,0
TKT-044775,CUS-05527,Billing,High,2022-01-22,3.2,0,4.7,0
TKT-044776,CUS-08538,Feature Request,Medium,2024-05-21,27.2,1,4.6,1
TKT-044777,CUS-02765,Onboarding,High,2024-11-24,17.9,1,3.0,1
TKT-044778,CUS-04318,Billing,Low,2024-05-09,21.3,0,4.4,0
TKT-044779,CUS-00254,Performance,Low,2024-04-06,67.4,0,3.2,0
TKT-044780,CUS-08442,Performance,Medium,2022-02-23,35.7,1,3.9,0
TKT-044781,CUS-04650,Integration Issue,Low,2022-08-21,85.6,1,3.4,1
TKT-044782,CUS-07888,Performance,Medium,2025-02-04,38.4,1,3.6,0
TKT-044783,CUS-06325,Account Access,High,2025-09-25,12.1,1,3.5,0
TKT-044784,CUS-06937,Feature Request,High,2023-06-04,7.1,0,4.2,0
TKT-044785,CUS-01175,Billing,Medium,2024-10-01,21.4,0,4.4,0
TKT-044786,CUS-02721,Billing,Low,2023-08-17,60.4,0,4.7,0
TKT-044787,CUS-08387,Performance,Medium,2025-04-02,11.8,0,4.2,0
TKT-044788,CUS-04436,Onboarding,High,2024-06-20,17.2,1,2.8,1
TKT-044789,CUS-06786,Billing,Medium,2023-09-07,15.8,0,4.3,0
TKT-044790,CUS-05728,Technical Bug,Medium,2022-02-22,7.5,0,3.9,0
TKT-044791,CUS-04839,Integration Issue,Medium,2024-05-10,39.9,1,3.2,0
TKT-044792,CUS-08538,Onboarding,Low,2023-11-19,21.7,0,5.0,0
TKT-044793,CUS-07846,Integration Issue,Critical,2025-04-19,0.5,0,3.8,0
TKT-044794,CUS-04914,Technical Bug,Low,2025-06-16,40.7,0,4.1,0
TKT-044795,CUS-03306,Onboarding,High,2024-02-26,14.5,1,1.9,0
TKT-044796,CUS-06751,Reporting,Medium,2022-06-02,30.2,1,4.2,0
TKT-044797,CUS-09075,Technical Bug,Medium,2023-01-02,41.7,1,1.8,1
TKT-044798,CUS-03789,Onboarding,Medium,2024-01-02,52.6,1,2.8,0
TKT-044799,CUS-07988,Performance,Low,2025-05-29,141.1,1,2.4,0
TKT-044800,CUS-07033,Technical Bug,Medium,2025-10-23,3.1,0,4.3,0
TKT-044801,CUS-06830,Billing,Medium,2023-05-15,31.9,1,3.9,0
TKT-044802,CUS-02585,Billing,Low,2022-05-10,40.0,0,4.8,0
TKT-044803,CUS-08324,Integration Issue,Low,2025-10-29,89.2,1,2.8,0
TKT-044804,CUS-03059,Feature Request,High,2024-02-28,12.5,1,1.9,0
TKT-044805,CUS-07524,Performance,Critical,2025-10-07,1.6,0,4.6,0
TKT-044806,CUS-05271,Billing,Medium,2022-07-18,28.5,1,3.4,0
TKT-044807,CUS-00722,Onboarding,Critical,2025-04-05,7.2,1,1.2,1
TKT-044808,CUS-08421,Performance,Medium,2023-10-30,21.8,0,2.9,0
TKT-044809,CUS-05965,Feature Request,High,2024-10-25,14.8,1,1.8,1
TKT-044810,CUS-01232,Integration Issue,Low,2023-06-09,79.7,1,3.3,0
TKT-044811,CUS-07931,Technical Bug,High,2025-07-18,4.0,0,4.9,0
TKT-044812,CUS-05375,Feature Request,Low,2025-02-27,45.1,0,3.7,0
TKT-044813,CUS-08313,Billing,Low,2025-05-01,73.5,1,2.0,1
TKT-044814,CUS-08112,Integration Issue,High,2024-12-22,9.6,1,2.8,1
TKT-044815,CUS-09338,Performance,High,2023-10-18,13.6,1,2.9,0
TKT-044816,CUS-07315,Integration Issue,Medium,2025-01-21,40.8,1,2.4,0
TKT-044817,CUS-04411,Performance,Medium,2024-04-22,5.9,0,4.2,0
TKT-044818,CUS-05064,Reporting,High,2022-01-15,6.6,0,4.3,0
TKT-044819,CUS-01306,Billing,Low,2022-09-06,24.1,0,3.8,0
TKT-044820,CUS-09960,Onboarding,High,2022-06-17,8.9,1,2.7,0
TKT-044821,CUS-02712,Technical Bug,High,2022-10-05,13.8,1,3.0,0
TKT-044822,CUS-03994,Technical Bug,Low,2022-10-29,157.4,1,1.8,0
TKT-044823,CUS-00075,Onboarding,Medium,2025-10-29,14.5,0,4.6,0
TKT-044824,CUS-09306,Performance,High,2024-08-19,15.1,1,3.8,1
TKT-044825,CUS-09352,Onboarding,Medium,2023-09-21,30.7,1,1.6,1
TKT-044826,CUS-00588,Billing,Low,2024-12-31,59.3,0,4.6,0
TKT-044827,CUS-01961,Performance,Medium,2022-04-22,39.5,1,2.4,0
TKT-044828,CUS-08202,Integration Issue,Low,2025-03-13,75.0,1,3.1,1
TKT-044829,CUS-01067,Performance,Low,2023-01-28,145.4,1,3.2,0
TKT-044830,CUS-05776,Billing,Medium,2024-04-14,34.1,1,3.1,0
TKT-044831,CUS-00678,Reporting,Critical,2025-05-01,2.9,0,4.1,0
TKT-044832,CUS-04328,Reporting,Critical,2023-03-27,6.9,1,3.0,0
TKT-044833,CUS-02902,Onboarding,Medium,2024-02-17,23.2,0,3.6,0
TKT-044834,CUS-07455,Integration Issue,Low,2022-10-31,61.8,0,4.1,0
TKT-044835,CUS-01233,Reporting,Low,2023-03-13,158.2,1,1.5,0
TKT-044836,CUS-07300,Integration Issue,Low,2022-05-15,79.1,1,2.6,0
TKT-044837,CUS-00234,Reporting,High,2022-09-09,12.0,1,1.7,1
TKT-044838,CUS-05287,Technical Bug,Low,2024-10-23,90.7,1,2.3,0
TKT-044839,CUS-00320,Account Access,High,2022-10-27,9.8,1,2.0,0
TKT-044840,CUS-01284,Reporting,High,2024-05-22,10.5,1,4.2,0
TKT-044841,CUS-05338,Billing,Medium,2025-12-05,31.4,1,1.8,1
TKT-044842,CUS-00127,Integration Issue,Medium,2022-04-03,28.0,1,2.2,0
TKT-044843,CUS-00448,Technical Bug,Low,2024-11-02,57.6,0,4.5,0
TKT-044844,CUS-06510,Performance,Medium,2024-03-08,22.1,0,3.0,0
TKT-044845,CUS-05817,Billing,Medium,2022-12-23,59.3,1,2.6,0
TKT-044846,CUS-06525,Performance,Critical,2024-07-30,0.6,0,4.1,0
TKT-044847,CUS-09402,Reporting,Medium,2025-11-15,33.7,1,3.0,1
TKT-044848,CUS-03001,Feature Request,High,2023-01-13,20.2,1,3.7,1
TKT-044849,CUS-05945,Onboarding,Medium,2022-08-23,1.2,0,3.3,0
TKT-044850,CUS-01344,Integration Issue,Low,2023-09-25,143.7,1,2.3,1
TKT-044851,CUS-01732,Integration Issue,High,2022-12-10,3.1,0,3.6,0
TKT-044852,CUS-00677,Billing,Medium,2022-05-26,36.3,1,2.2,1
TKT-044853,CUS-02546,Billing,Critical,2023-06-21,4.1,1,3.4,0
TKT-044854,CUS-07607,Account Access,Medium,2022-05-01,53.8,1,3.2,0
TKT-044855,CUS-00849,Onboarding,Low,2022-08-31,135.2,1,2.2,1
TKT-044856,CUS-09044,Account Access,Medium,2022-06-09,22.1,0,4.9,0
TKT-044857,CUS-02443,Performance,Medium,2023-04-18,63.1,1,2.3,1
TKT-044858,CUS-01353,Feature Request,Low,2022-04-19,95.9,1,2.9,0
TKT-044859,CUS-08452,Reporting,Low,2022-07-18,124.3,1,1.3,0
TKT-044860,CUS-01616,Onboarding,Critical,2024-02-14,4.4,1,2.1,0
TKT-044861,CUS-01930,Billing,High,2022-03-17,7.7,0,5.0,0
TKT-044862,CUS-00007,Technical Bug,High,2023-05-29,10.1,1,2.9,1
TKT-044863,CUS-07398,Technical Bug,Low,2022-03-19,122.0,1,3.1,0
TKT-044864,CUS-03393,Reporting,Low,2022-12-29,46.2,0,3.0,0
TKT-044865,CUS-00306,Performance,High,2023-09-09,2.1,0,4.8,0
TKT-044866,CUS-06218,Onboarding,Medium,2022-10-10,28.1,1,3.0,0
TKT-044867,CUS-03304,Performance,Medium,2022-02-09,11.2,0,5.0,0
TKT-044868,CUS-06691,Billing,Medium,2024-09-12,23.8,0,4.3,0
TKT-044869,CUS-01281,Onboarding,Medium,2025-01-25,17.9,0,4.0,0
TKT-044870,CUS-02537,Billing,Low,2023-03-09,105.3,1,2.4,0
TKT-044871,CUS-09383,Billing,Medium,2024-10-04,10.4,0,3.8,0
TKT-044872,CUS-09369,Account Access,Low,2025-06-15,102.2,1,1.7,0
TKT-044873,CUS-02561,Technical Bug,Medium,2025-02-08,19.0,0,4.6,0
TKT-044874,CUS-00316,Feature Request,Low,2025-10-07,54.5,0,4.1,0
TKT-044875,CUS-08043,Onboarding,Medium,2024-08-10,15.6,0,4.2,0
TKT-044876,CUS-09110,Billing,High,2025-09-25,7.9,0,5.0,0
TKT-044877,CUS-06481,Feature Request,High,2024-04-09,11.4,1,2.6,0
TKT-044878,CUS-03456,Billing,Medium,2023-05-26,37.2,1,2.5,0
TKT-044879,CUS-04523,Onboarding,High,2025-11-26,11.9,1,4.3,0
TKT-044880,CUS-02918,Performance,Medium,2025-03-30,16.2,0,4.5,0
TKT-044881,CUS-09834,Reporting,Low,2024-06-02,136.0,1,1.3,0
TKT-044882,CUS-05584,Performance,Medium,2025-10-26,29.0,1,3.4,1
TKT-044883,CUS-05880,Performance,Medium,2025-10-07,31.3,1,2.9,0
TKT-044884,CUS-07575,Reporting,Medium,2025-11-02,38.1,1,3.4,0
TKT-044885,CUS-02562,Technical Bug,Critical,2023-08-14,4.9,1,3.2,1
TKT-044886,CUS-01354,Feature Request,High,2025-10-07,14.7,1,2.7,0
TKT-044887,CUS-08564,Performance,Medium,2025-11-22,33.7,1,2.7,0
TKT-044888,CUS-08137,Performance,Critical,2025-01-01,6.2,1,3.4,0
